t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ALElbow,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_ARElbow,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
2.7,0.119864279637629,0.081717420335776,-0.006627382270527,-0.182885456257659,0.036588680930853,-0.002183849624961,-0.022004760129642,0.166128402629736,-0.117990993609403,0.00265262167517,-0.005710714119993,-0.048732389068605,-0.017393910588585,-0.072144315058873,0.370905407737591,-0.052774743338893,-0.394815685001724,-0.027903060718611,-0.017186049736591,-0.327776512594867,0.306612317751106,-0.047739498873805,-0.062144125612245,-0.078390214638254,-0.031199999948829,-0.007755461606524,0.003340084035213,-0.020599492056588,0.000102047266661,-0.007524691957796,-0.012583742828197,-0.014273858700347,0.000520684284279,-0.005345494455927,0.058240458305095,-0.11656142455021,-0.147910239176266,0.136961909857717,-0.040024744129111,0.051243164017806,0.061724458734193,-0.122351646806682,0.252749325685454,-0.052114277729806,-0.030476546965333,-0.187903657336516,0.067157853431198,-0.145454810949474,0.021479006946152,-0.003441898138718,0.074110655795391,5.03E-05,0.025427621560016,0.038842036042553,0.055181529331947,-0.001284219524805,0.018588592295085,0.029046352373086,0.161282569244008,-0.083256485511466,0.071048724458642,0.126255286555306,0.247491135374609,-0.045753374118817,0.124249825026439,-0.210143036114744,0.307306902417451,0.153245481987597,0.133654738380642,-27.0704620615132,-19.9941821737465,0.608835811451073,1.6794568851451,3.51279895834279,-0.040667014651157,1.49281380101,-0.205034344409363,1.29573416454439,0.010461411434748,-0.083546717792557,-0.947383545833,1.44009563782395,3.38831567410281,2.890142294503,0.000863148244103,-0.190014647968075,-0.937400204051044,-42.3288009470625,21.6674074814346,-31.0195907614139,-6.20107162005467,-9.92015114687296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.73,0.11757301526657,0.080650511007457,-0.006840715012471,-0.182788351444927,0.036037395759371,-0.002180742958796,-0.022207616028972,0.165785848177328,-0.118369545994015,0.002667086406126,-0.005854349220605,-0.046959033602317,-0.020745599012772,-0.076656553071122,0.375078208885335,-0.053861855904866,-0.393055648059352,-0.026092504993293,-0.020744774298267,-0.320383161556807,0.305325465631388,-0.048515874348976,-0.067660946067798,-0.076375479035318,-0.035563644277313,-0.00711109139814,0.003236827091051,-0.018376172382726,0.000103555538838,-0.006761863310996,-0.011418481746921,-0.012618412820389,0.000482157698535,-0.004787836687075,0.059111848876288,-0.11172294747289,-0.15040793374161,0.139093371591476,-0.036237085532452,0.058667898079044,0.060351857510629,-0.118624152055889,0.246445034602012,-0.042895070657282,-0.025879182505705,-0.183894015185096,0.099016324713915,-0.091813350445776,0.019088934342193,-0.013160236345591,0.069161553004094,0.000292060043384,0.024019087119769,0.043503745400727,0.047021106197825,-0.001446995607499,0.01612910317869,0.028000645681601,0.217067435423843,-0.080803001848597,0.00441864745056,0.117410449816759,0.289196360216792,-0.044970912585683,0.183564584614331,-0.253533262710334,0.34216522628418,0.138548462513541,0.116263750619794,-26.4455951348641,-20.2179084257975,0.60044489859605,1.62468718996876,3.56993244468127,-0.039067920007641,1.50986011660059,-0.14983244973304,1.32472135909346,0.008768009907604,-0.073300696145486,-0.920982454937108,1.45627073307758,3.26914934426666,2.87432734460328,0.00078206590885,-0.190010454333955,-0.997716217831422,-41.6974429517089,21.0350140428693,-30.3140186419301,-5.43661844567697,-8.10615063310034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.76,0.115370865587753,0.079500969663736,-0.007036867713508,-0.182703090844907,0.035548355985593,-0.002177373438592,-0.022388854749894,0.165482447095781,-0.118705779383048,0.002680248841035,-0.005983468128357,-0.045160477554915,-0.023901926745077,-0.081241513785034,0.379254986815785,-0.054843299066005,-0.391035334392786,-0.024322423089301,-0.024138290733791,-0.313217990455186,0.304346562215325,-0.049167556207885,-0.073073129147793,-0.073404989293901,-0.038318044790687,-0.006538423367874,0.002842020000683,-0.016301325792603,0.00011231734014,-0.006041290697403,-0.010113369384899,-0.011207779634454,0.00043874783031,-0.004303963591714,0.059951868246736,-0.105210924410175,-0.152832023797068,0.139225931014993,-0.032714772037949,0.067343788885548,0.059002730133058,-0.113117214517459,0.238839036720702,-0.032630113868757,-0.021722728630299,-0.180406102666503,0.131963489729408,-0.032771111564927,0.016556004250404,-0.023384798343571,0.063918652250301,0.000546215730675,0.022551783508277,0.048274696451443,0.038478245239784,-0.001613024299646,0.013583292217494,0.027392338059485,0.280137446610155,-0.076733854834741,-0.07100683306011,0.111029383290358,0.339938995424177,-0.045515074621278,0.252565489524898,-0.301259005986083,0.384056958910492,0.12264444669654,0.097233139669299,-25.8255937653516,-20.4319188643469,0.589618650689293,1.56939216777995,3.61994333496304,-0.037484408911268,1.52430688827115,-0.09700054769655,1.34778878854086,0.007141655731023,-0.065165646376633,-0.890738600400849,1.46542036617482,3.14241642726705,2.85484793317229,0.000588529697495,-0.190022898958647,-1.0543207007946,-41.0722458420169,20.4093224076008,-29.6540620722785,-4.70659003317571,-6.33280507284771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.79,0.113287483049692,0.078321934319607,-0.007218120010718,-0.182638876563396,0.03511684299884,-0.00217351232423,-0.022549796865659,0.165222493241041,-0.119007382351366,0.002691959554075,-0.006100362073112,-0.043337268403259,-0.026806130775433,-0.085895534968297,0.38336785859648,-0.055724815782182,-0.388709075630338,-0.022593304752468,-0.027304498228743,-0.306323952458952,0.303713310062282,-0.049708858064767,-0.078397802402086,-0.069446084602019,-0.039301178137634,-0.006041743240362,0.002140476050376,-0.014383766225094,0.00012870381206,-0.005364737192154,-0.008665128491355,-0.010053432277261,0.000390357101321,-0.003896464825189,0.06077363838852,-0.09680680101187,-0.15513403944211,0.137095726023189,-0.029383890539238,0.077541958748273,0.05763727789442,-0.105540249831712,0.22980126654112,-0.021108405101442,-0.018043395229402,-0.177489108476424,0.165439990033711,0.032890711925276,0.014095451753747,-0.034024042075501,0.058695513480341,0.000810952080693,0.021154425523782,0.053236634006098,0.029891506542278,-0.001785190641602,0.01108838287637,0.02787499978038,0.349763614677016,-0.071877901584005,-0.155597840089609,0.10889012153585,0.402170773378927,-0.047168307145228,0.332802574385511,-0.352411193165437,0.434038117571163,0.104944500304669,0.075197260422556,-25.2164579751334,-20.6322041423431,0.57651441658931,1.51274219853583,3.66294871585162,-0.035893816368548,1.53626133883734,-0.045869604953795,1.36465202137942,0.005559023397663,-0.059213280767932,-0.854985921525257,1.46365049410205,3.0030803133451,2.82946761401405,0.00015870946328,-0.190216465501035,-1.10182051300363,-40.4601732953159,19.7998242963571,-29.047627644066,-4.03114231890074,-4.61779138472475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.82,0.111352996502662,0.077172500616211,-0.007386686401351,-0.182605283919752,0.034738155974219,-0.002168921352995,-0.022691699998452,0.165010452356906,-0.119282082963796,0.002702063595537,-0.006207276473279,-0.041488971751801,-0.02939554755258,-0.090614246262986,0.387340692321096,-0.056508331388977,-0.386020863171849,-0.020906637892066,-0.030171183406747,-0.299747084536568,0.303470692215052,-0.050155709871375,-0.083654798121998,-0.064482884901007,-0.038314456779876,-0.005618879687749,0.001119754788111,-0.012622900820684,0.000153032374481,-0.004730104426441,-0.007068029471173,-0.009156687080992,0.000336801382072,-0.003563813338898,0.061609888381932,-0.08631389257156,-0.15729037648963,0.132427790820501,-0.026117186893163,0.089607081949641,0.056222228680063,-0.095556172600147,0.219228930746156,-0.008087261574307,-0.014895060220262,-0.175233190663747,0.199405513799551,0.107598400222543,0.012455684262221,-0.04458349988041,0.054070491301275,0.001073566925728,0.020072812596753,0.058486825071626,0.021968251122718,-0.001967489073309,0.008940761963746,0.030318704754961,0.423816701396447,-0.06846191710326,-0.25022337319081,0.113495683707313,0.479334004749099,-0.049567530424838,0.42637887241321,-0.405689602763005,0.493569544893489,0.084860923620113,0.04846464041799,-24.6235500282941,-20.8108806992688,0.562415740987924,1.45455330701325,3.69991085691069,-0.034290343900334,1.54618819819528,0.004537100147851,1.37609675098342,0.003984795927709,-0.055057443083077,-0.810726321731696,1.44356789507901,2.84178197587772,2.79419568506971,-0.000748876125297,-0.190916995139679,-1.13331128208957,-39.8680358439327,19.2194778833118,-28.5022373431922,-3.43312414660878,-2.98130748632351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.85,0.109597974918051,0.076119905473015,-0.007544042676147,-0.182611816426001,0.03440813239177,-0.002163364171528,-0.022815537599908,0.164851049615335,-0.119537012150215,0.002710396896833,-0.006306144187679,-0.039613388266064,-0.03160352929847,-0.095394573283068,0.391088325009839,-0.057189700880435,-0.382901250109085,-0.019264581809047,-0.032654127599579,-0.29353533725667,0.303672286958227,-0.050526186846725,-0.088868175665534,-0.058500719487021,-0.0350865047732,-0.005245209159883,-0.000217750208301,-0.011000786081646,0.000185239382253,-0.004127920048538,-0.005313424719024,-0.008497639547311,0.000277776709873,-0.003295590479986,0.062519449524581,-0.073599391529666,-0.159344234002728,0.124921089624777,-0.022712316381944,0.103987102092114,0.054735202767318,-0.08276480642775,0.207058242663266,0.006719824772498,-0.012349232511659,-0.173779251451207,0.234897318979137,0.195756510443317,0.013289200874667,-0.054201618748181,0.050847148881186,0.001309690631419,0.019652515950875,0.064350373560018,0.015594114141198,-0.002174526003072,0.007519640923666,0.03566348505106,0.497850120564436,-0.071104429755385,-0.357787849943513,0.126965583921361,0.574703964403028,-0.052319389217161,0.535437611575929,-0.45951063066974,0.564328516498335,0.062151908962733,0.015286414632897,-24.0499076582193,-20.9525083614229,0.551161757745514,1.39623057707896,3.73339108014202,-0.032710265881467,1.55522437912996,0.055716320626077,1.38486269015786,0.002362230876591,-0.051479301176181,-0.752948724644171,1.3935601751855,2.64250676632524,2.74220459188554,-0.002531236588365,-0.192747162484234,-1.14080090382505,-39.3049683578089,18.6853260769378,-28.0247421108108,-2.93684185707387,-1.44597196483988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.88,0.108054360920522,0.075243491189218,-0.007689438670157,-0.182667130389124,0.034123871243314,-0.002156628268492,-0.022921687937008,0.164749562209968,-0.119777906633907,0.002716773124727,-0.006398244225247,-0.03770570764378,-0.033363445935852,-0.100238894289929,0.394513948633633,-0.057756801346364,-0.379264403478359,-0.017669613176323,-0.034655177941994,-0.287737149544374,0.304381777366251,-0.050840727104008,-0.094067795435901,-0.051453799917647,-0.0292138094599,-0.004846533133643,-0.001843798770747,-0.00947537161521,0.000224530101195,-0.003538344570012,-0.003382913512223,-0.008029816123075,0.000212540929781,-0.003070001252276,0.063589354076113,-0.058663887912733,-0.161477366895389,0.114187454126471,-0.018903348864303,0.121228221024205,0.053165621090803,-0.066701678080473,0.193272923743174,0.023649680267448,-0.010484675242777,-0.17332065901222,0.273090787633315,0.302724539074518,0.018722142629329,-0.063683892141398,0.04933339088576,0.001531362331791,0.020067246459395,0.072593309209509,0.010025355574843,-0.002476228511076,0.006569105532378,0.044081389177421,0.566779170741455,-0.085182372051914,-0.486837439901269,0.147313676605563,0.685858459050756,-0.055959368036284,0.659300301145521,-0.513110266210958,0.6468077432869,0.037807466427381,-0.024930024942364,-23.4969197255873,-21.0327183284811,0.550257840186924,1.33963645855397,3.76747676129734,-0.031208974861144,1.56516157699828,0.111186498396004,1.39436139905823,0.000554860379321,-0.046937716052584,-0.676284476884064,1.3058463081469,2.38755663022387,2.66536697252481,-0.005497781154186,-0.196568406571693,-1.11908100599669,-38.7943618315556,18.213451565977,-27.6237077695862,-2.56403557898689,-0.033543795060365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91,0.106756528631862,0.074639528990588,-0.0078179847358,-0.182779759855173,0.033884010146655,-0.002148514139357,-0.023009777752295,0.16471340878289,-0.120009778297582,0.00272092074696,-0.006484432067836,-0.035758353771237,-0.034613261319566,-0.105159879431638,0.397501418561516,-0.058191319503348,-0.375010284234487,-0.016125007974831,-0.036062858013377,-0.282400761071669,0.305673394743232,-0.051121240641507,-0.099289852228716,-0.043261076288647,-0.020132073287665,-0.004284868854763,-0.003754315534988,-0.007995369888637,0.000270470971149,-0.00293632717623,-0.001205114235938,-0.007729055455829,0.000138254074449,-0.002872928086304,0.064911795751435,-0.04166051279049,-0.164032838056947,0.099582330929433,-0.014483938566136,0.141803974795727,0.051486840049715,-0.046922669046107,0.177879615756845,0.043053912566055,-0.009350451249955,-0.174068559760491,0.297916094480556,0.421288543925627,0.027915801778306,-0.081987200982454,0.047145834367974,0.00194852025056,0.020463695815444,0.089576830296466,-0.001721324289683,-0.003109912546098,0.003230970386531,0.051941335059752,0.638127490541422,-0.103759789863417,-0.654985907044324,0.162284946753957,0.790347138871667,-0.062606309411223,0.782566476691699,-0.573020785881738,0.728704917184132,0.015845865500339,-0.064761155461383,-22.9899077017404,-21.04006153824,0.564996115175241,1.27278255511868,3.80366996655464,-0.029508897059395,1.57677049908411,0.184355024592148,1.39756712147521,-0.001934932549509,-0.044213928539653,-0.589345653970104,1.2213505355833,2.103220977624,2.57202269039677,-0.00835849623226,-0.20192246394431,-1.0787437391981,-38.4177583766419,17.7932282831841,-27.3257164930192,-2.32389995273913,1.24927060100517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.94,0.105726820828236,0.074414726481491,-0.007921406579842,-0.182966177802107,0.033686580300927,-0.002138646341997,-0.023079450241348,0.164757874503079,-0.120243199153118,0.002722269447902,-0.006567712037078,-0.03376425269714,-0.035288761961794,-0.110174248384223,0.399899401173059,-0.058479781208254,-0.370044852565631,-0.01463674845181,-0.036766228255737,-0.277580091306257,0.30762084654568,-0.051387492900055,-0.104570194061446,-0.03432359345423,-0.007493416969896,-0.003447394801414,-0.006213931564462,-0.006580994857598,0.000328926578666,-0.002322416301767,0.001482190672956,-0.00778069518452,4.50E-05,-0.002775998974708,0.066470035803228,-0.022516688074247,-0.167145631752849,0.079932753718104,-0.009615390163517,0.165514388961877,0.049608650767378,-0.023445674745356,0.160688992180393,0.064915060081579,-0.008875075284945,-0.176011394424333,0.262600094997652,0.329670354742277,0.015942198748974,-0.065514087936755,0.046304909841126,0.00158777443432,0.019190454681805,0.071201564313526,0.007488408282555,-0.002426815562581,0.005880184517499,0.036519652523253,0.592166176081889,-0.052931456541531,-0.532664845078358,0.143603695892992,0.673496044714199,-0.058063662147291,0.69210050508309,-0.530006809883901,0.667877433331114,0.027458380531613,-0.056149109476792,-22.7474211027492,-21.1444089274327,0.563089309496983,1.17723894942551,3.82409261955369,-0.027139474578343,1.58325376422488,0.270449370797898,1.37020977587888,-0.004934961832801,-0.05528821067998,-0.576746598296641,1.32039300251383,2.06960307245134,2.61041707451956,-0.005684820530824,-0.195741008309717,-1.0672550864293,-38.4941044715009,17.3669158057617,-27.2860355961309,-2.18633444817606,2.4518398846848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.97,0.104933453110107,0.074486627291663,-0.00801048044501,-0.183211558428184,0.033530824874056,-0.002127349547647,-0.023131851321188,0.16486642163115,-0.120469880441199,0.002721434014838,-0.006645699840253,-0.031737283935773,-0.035431313045547,-0.115236255647696,0.401817985424032,-0.058638999586855,-0.364473274456532,-0.013200746224721,-0.036846708043523,-0.273236427669741,0.310169388038125,-0.051629032616125,-0.109901070092705,-0.026445590604301,0.002396693672372,-0.002969128838944,-0.008179354202565,-0.005191847562364,0.000376559811695,-0.001746702661313,0.003618237602362,-0.007556042936043,-2.78E-05,-0.002599593439183,0.067565625378925,-0.00475170279179,-0.168733575449095,0.063952808365753,-0.005307279286727,0.185719270303303,0.047866740902959,-0.002682659592863,0.144788787883876,0.084951383081512,-0.008051323868997,-0.177695867708637,0.221580120316666,0.249256437295585,0.008139905107512,-0.058319413710713,0.044647671802707,0.001430535253016,0.017831814667474,0.06207049324388,0.010024588618791,-0.002094956919829,0.00596803904816,0.021282836985932,0.548439187022979,-0.013752677130796,-0.446587569689942,0.118947536481627,0.555336436409952,-0.056272829595685,0.599158770531545,-0.48751571731276,0.606239533596522,0.041880558767403,-0.04744984345075,-22.5381092194651,-21.1697606101333,0.577801585721018,1.07417042726674,3.84596110934466,-0.024641066518308,1.59116723484774,0.37220919674111,1.33705328636876,-0.008548961001152,-0.067888391680098,-0.547229844607354,1.42455980163902,1.98607852999042,2.6244114387459,-0.002812715658272,-0.191740237411787,-1.03238475108016,-38.7104540640875,17.0024188666021,-27.3419872747083,-2.18734855074048,3.5323237623328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.104339507500262,0.0747828588954,-0.008092228395582,-0.183509426526601,0.033415252351807,-0.002114765271568,-0.023168203767826,0.16503083220314,-0.120687539599524,0.002718713120546,-0.006718316408285,-0.029691160621118,-0.03508026886098,-0.120310640320586,0.403334640862283,-0.058691165182624,-0.358401893554664,-0.011815389544268,-0.036387944937831,-0.269331528178806,0.313263545110807,-0.051832879829304,-0.11527465098307,-0.019798186994801,0.00987438679124,-0.002724931685719,-0.009928936613886,-0.003852417408283,0.000419475869286,-0.001211748221289,0.005480352399678,-0.00725530527748,-9.07E-05,-0.002420552267739,0.068204110488503,0.011701472818899,-0.169146155763019,0.050555181275055,-0.001738853192278,0.202379363395602,0.046178556015089,0.015292103523083,0.130163316364493,0.103138569089408,-0.006794907105975,-0.179119363012159,0.188069892987649,0.187369705595415,0.005833064031123,-0.051943901699673,0.045000905304015,0.001280196883292,0.017413496839435,0.05690985341775,0.012973030223286,-0.001915687946065,0.006386908281497,0.010571327516686,0.498913296951997,0.004885681519719,-0.378643321679267,0.10049015595709,0.457992941351549,-0.053337109556978,0.519008155461648,-0.444220147308613,0.553272582792147,0.055175506481277,-0.043179309055631,-22.3357575455758,-21.1257978573237,0.600713458969754,0.974976072309345,3.86806424988761,-0.022258510916545,1.59986889177255,0.474823226849134,1.30553093911921,-0.012214530366206,-0.079085612626658,-0.495532063010217,1.49195437603708,1.83454926639094,2.60832084502855,-0.001083116260817,-0.190166630826763,-0.965821511918992,-38.9912950012094,16.7031315694076,-27.4685387267282,-2.32508797060263,4.51056925281607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.03,0.103914824794107,0.075247723234173,-0.008168726588525,-0.183854044136547,0.033340180644332,-0.002101028818294,-0.02318888406731,0.165246461643206,-0.120893523030647,0.002714268107102,-0.006785184758864,-0.027635523111697,-0.034280202709157,-0.125380627880109,0.404510517311024,-0.058652889638031,-0.351918319005579,-0.010478036262417,-0.035462074492223,-0.265826426820449,0.316855647508002,-0.051987069086651,-0.120687093251584,-0.014156090205171,0.015495477959102,-0.002549939764785,-0.011487253664876,-0.002502390249162,0.000457881775785,-0.000689343316106,0.007187648002211,-0.006866114370781,-0.000148167114788,-0.002228945019294,0.068521250314004,0.026668871727459,-0.168999585317428,0.039195881624677,0.001275851486434,0.216119151636148,0.044578442728379,0.030862348186933,0.116836711945235,0.119736746573172,-0.005139641911537,-0.180414742283828,0.159948999159436,0.138553601527292,0.006291867764972,-0.045435231256668,0.047119718507297,0.001123708162837,0.017783054844525,0.053390814489703,0.017295926258971,-0.001797172736825,0.007468548689886,0.003592282390244,0.448236068653941,0.011382274832668,-0.319837392895948,0.090280508925147,0.381837162880657,-0.04903414398764,0.452308035902121,-0.401456814276912,0.508645127970681,0.066160387871037,-0.042931547555782,-22.1410923094337,-21.0352929611193,0.623548631579336,0.877587098977905,3.88619653600679,-0.019926982893543,1.60754469138357,0.574076634727551,1.27221060372479,-0.0157680184657,-0.090416159934688,-0.430178716929935,1.52994930909472,1.64078631692474,2.57311595683209,-0.000214914345852,-0.189905085436524,-0.875231453998627,-39.318224126794,16.4487398926421,-27.658016635714,-2.58569722565649,5.41517478806267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.06,0.103634096187196,0.07583728581432,-0.008239562100481,-0.184239553454624,0.033307516683514,-0.002086281027674,-0.023193559617433,0.165510142816313,-0.121083940128137,0.002708205638195,-0.006845331415622,-0.025576652548126,-0.033076724095544,-0.130440371392283,0.405398540106158,-0.058533361635405,-0.345091091009902,-0.009184813710154,-0.034129126814303,-0.262682636594941,0.320905530520371,-0.052081713994913,-0.126138173912899,-0.009357620230388,0.019652086004921,-0.002361183731836,-0.012850310602576,-0.001088798693943,0.00049159302067,-0.00015585167077,0.008789372436902,-0.006347236583012,-0.000202082296893,-0.002004888558597,0.068629018785711,0.040115953787077,-0.168658117072448,0.029600759837798,0.003984266754189,0.227574266522568,0.04310741840875,0.044431589263996,0.104793007516928,0.134996100412293,-0.003154830275405,-0.181702688710501,0.135317385241706,0.098260146103243,0.007650897199582,-0.039543604287282,0.050235869224817,0.000983488284477,0.018606433406262,0.050916211184628,0.022243900362376,-0.001714659930968,0.008880757271035,-0.000909474681308,0.400503736175566,0.01217772008722,-0.26742194379587,0.086282409274148,0.321751273989371,-0.044071005510119,0.396857852003052,-0.36103024130432,0.47084198822256,0.07490278609987,-0.045284321819054,-21.9537489928229,-20.9124556028273,0.642627489313462,0.780462685032498,3.89772600880802,-0.017605609137395,1.61305623338989,0.668537678482262,1.23417816147977,-0.019154769432587,-0.103156802373855,-0.357939010810867,1.54989395937326,1.42519874039165,2.52707513196381,0.000174796848777,-0.190213037548522,-0.769855672397833,-39.6870776356558,16.2212908405492,-27.9048145810795,-2.95283851309975,6.27128663173072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.09,0.103475153227002,0.076515282525961,-0.008303511804956,-0.18466065201656,0.033320065004998,-0.002070648097598,-0.02318148937749,0.165819648579487,-0.121254337715302,0.00270059997535,-0.006897485390836,-0.023518600511768,-0.031512792119374,-0.135489154956378,0.406045883151875,-0.058336179464433,-0.337974286867635,-0.007931255062851,-0.03243900706958,-0.259863773586607,0.32537917132214,-0.052108946395685,-0.131630010463852,-0.005298098673137,0.022599890388019,-0.002131656815849,-0.014036618731195,0.000418277382801,0.000521097669204,0.000402341331418,0.010316858772441,-0.005679919572141,-0.000253522094822,-0.001738465840466,0.068601734545272,0.052131065872344,-0.168292785469831,0.021578101523922,0.006572739032413,0.237226804742249,0.041785288243447,0.056337324824088,0.093962100277798,0.149121360058969,-0.000907746692409,-0.183061218365073,0.113474010924868,0.063889911135476,0.009095169821592,-0.034629090067028,0.05378930612839,0.000869155389236,0.019646982699698,0.049215739903445,0.027209652239932,-0.001657748762276,0.010363980705712,-0.003941438063308,0.357518864929588,0.010562197682024,-0.22070630258068,0.086041688006532,0.273069659542617,-0.039007172976056,0.350434711444379,-0.324039042263337,0.438528867224704,0.081843751417466,-0.048998154843503,-21.7716268506315,-20.7640656972163,0.657122366573575,0.68361447672216,3.9017002666375,-0.01529495409746,1.61597025313048,0.757622372424624,1.19042588323853,-0.022353352394201,-0.11777343731436,-0.282670937299515,1.55907933096327,1.19910184311118,2.47476605095662,0.000321543502548,-0.190725817050475,-0.656512785639923,-40.0961734534732,16.0094503695993,-28.2029011756409,-3.41146248093941,7.09822250443717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.12,0.10341833687664,0.077250780157623,-0.008359275856592,-0.185112916759556,0.033381023701998,-0.002054232927672,-0.023151736853118,0.166173448508573,-0.12140024661545,0.00269150233862,-0.006940311783415,-0.021464095769667,-0.029627093164767,-0.140528432542559,0.40649459052527,-0.058061559774254,-0.330611720031779,-0.006712802871226,-0.030433496084558,-0.25733654571631,0.330247488104412,-0.052062519420182,-0.137165945354163,-0.001893878345391,0.024516587722083,-0.001858801721201,-0.015075491433206,0.002031956566653,0.000547172330881,0.000991750812409,0.011793330969544,-0.004863630004943,-0.00030325455769,-0.001427546419295,0.068483491403373,0.062856631820232,-0.16797591953937,0.014956912446502,0.009153989672609,0.245418894528528,0.040615073054165,0.066850366167419,0.084240929009898,0.162277226075711,0.001547565850115,-0.184531163010378,0.094221645517134,0.034041742320014,0.01038590507693,-0.03065054762223,0.057482113011076,0.000779382038199,0.02077778295551,0.048078059904214,0.031937844529214,-0.001619122087416,0.011805918755648,-0.006209497321635,0.319679377570878,0.007991612722154,-0.17936163831066,0.087783714897398,0.232644225954775,-0.034129458169957,0.311297280355902,-0.29089296490821,0.410714933456802,0.087456608306184,-0.053245291558142,-21.5926874304377,-20.5930072301996,0.667378139079491,0.587542310092656,3.89813557822627,-0.013007898028524,1.61626038976099,0.841266597615027,1.14101565886419,-0.025361358255488,-0.134277501995288,-0.206405186155759,1.56143755260159,0.968095127065204,2.41853597491748,0.000347515110922,-0.191283281989572,-0.539362692412961,-40.543926312551,15.8071196098496,-28.5460734803611,-3.94897800793695,7.91023181773254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
