t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALElbow,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARElbow,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALElbow,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARElbow,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALElbow,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARElbow,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
1.11,0.19583493446360883,4.56266698511819e-06,1.4501960235221547e-06,-0.2509564802542234,0.10012117520541462,3.302445807483838e-05,0.25095200777530946,-0.10012472635790987,-3.285868673877883e-05,8.154705549554873e-05,1.7135575797165003e-06,-0.32690187820872707,0.6363993322283278,-5.262913360741246e-05,-0.29200495425566264,-7.743226346943682e-05,-4.837180261227251e-06,-0.32691418982964154,0.6364232417802286,1.1863585806479493e-05,-0.2920169813854839,0.04349007848865941,8.734946615655923e-05,-2.839209715840149e-05,0.0038946050498665373,0.0003540481017252551,-0.00014663153008295354,-0.003861592518001173,-0.0003823092842054665,0.00014533220418987394,-2.058878633968112e-05,1.696100995253685e-05,-0.011924469918940528,-0.11838968334265569,-1.940317550120626e-05,-0.16942164398960113,8.305223384752794e-07,2.80303247569467e-05,-0.01189898110861336,-0.11842356591547905,2.078853403379437e-05,-0.16940813269277052,0.21072996577156644,-0.0004516049186819582,0.0001975218427767711,0.013111700107077517,-0.013348492125902334,-0.00040807601392880977,-0.013358256449702122,0.013904308278805955,0.0004181110140221711,0.00023201905483460905,-0.000305821731785727,-0.3627652011140299,0.3565338125931703,0.0001795424688850744,0.8229782567022994,0.00013281785999197382,-0.00028077749549026976,-0.36307007264053937,0.35686450241792045,-2.412275478036463e-06,0.8228579779424763,-36.83019755552331,0.0419242954624913,0.013907363015743525,0.04689925862273874,1.4828426736257425,-0.0022758047716293062,-0.04641505525606463,-1.4808444955746307,0.002292824056695675,0.0026518497886032157,-0.014267923744697883,16.910557752777873,-9.345966201996426,0.01339297585510848,37.87153288550836,-0.006001093570705458,-0.014906119062659033,16.909858881954648,-9.338823959657415,-0.000746631113962012,37.857895593500764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12,0.1962909082450726,5.391001154815587e-06,1.1860272362158169e-06,-0.250916223033714,0.10012338083721928,3.151733517261596e-05,0.25091205602448446,-0.10012715901992404,-3.1363553595477874e-05,8.136436953763538e-05,1.852585506063296e-06,-0.32705739942802786,0.6352510887761605,-5.2805211115536016e-05,-0.2936168728698884,-7.741067646005287e-05,-4.58495476320681e-06,-0.32706948664799174,0.6352746925713155,1.2071229919269633e-05,-0.2936287769146173,0.04559737814637508,8.283341696973964e-05,-2.641687873063378e-05,0.004025722050937312,0.00022056318046623176,-0.00015071229022224164,-0.003995175082498194,-0.00024326620141740696,0.00014951331433009566,-1.8268595791335028e-05,1.390279263467958e-05,-0.015552121930080827,-0.114824345216724,-1.7607750812355514e-05,-0.16119186142257813,2.1587009383950176e-06,2.5222549802044004e-05,-0.015529681835018756,-0.11485492089129984,2.0764411279014005e-05,-0.16117955291334576,0.19370140632805288,-0.0004906120375777201,0.00014380638882238728,0.01937683389496092,-0.014182411574902076,-0.0006175447982055549,-0.019621089520981627,0.014646657377653582,0.0006273239888303916,0.0002208543735520152,-0.0002566514231503447,-0.32047495758664013,0.354355043619762,0.00016678176751838691,0.7882892610896306,0.00012552249032182772,-0.00023781584586402005,-0.3207419442890682,0.3546235795206485,-8.198283524052385e-06,0.7881980351448874,-37.01055443741353,0.04133410130196922,0.013834693011090133,0.05861203672317757,1.4820811595417078,-0.002635876136239806,-0.058180421018611074,-1.4802617688043145,0.0026549650269129866,0.0023921979171187724,-0.014094360265934714,17.0287983431425,-9.201436363978477,0.013193436888012108,37.970978244540014,-0.005735016188322144,-0.014899214979087836,17.028221296508402,-9.194590349193827,-3.0929988990378228e-06,37.95783667936194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.13,0.19676625216716914,6.170274120755211e-06,9.362390877917178e-07,-0.25087402812981513,0.10012416822786645,2.9948457790572992e-05,0.2508701421647074,-0.10012812701620045,-2.980568805329388e-05,8.120376901707723e-05,1.965948290095057e-06,-0.32724496814308734,0.6341382808283553,-5.2964610446907734e-05,-0.29514996255800524,-7.737653720163673e-05,-4.356510849772772e-06,-0.32725685766077084,0.6341616057203546,1.2278054203707368e-05,-0.29516175264023625,0.04753439220965561,7.792729659396244e-05,-2.4978814842409906e-05,0.004219490389886922,7.873906471721098e-05,-0.0001568877382042972,-0.004191385977708011,-9.679962764087114e-05,0.00015578655421839957,-1.6060052055814878e-05,1.1336278403176133e-05,-0.01875687150594723,-0.11128079478052637,-1.5939933137171646e-05,-0.15330896881168182,3.4139258416132947e-06,2.2844391343403802e-05,-0.018737101277909438,-0.11130868509609336,2.068242844377348e-05,-0.15329757256189688,0.18939633504622577,-0.0005193202444506717,9.35495589844404e-05,0.028957373123376318,-0.015957643980628988,-0.0009383658736208944,-0.0292000399422494,0.01634595184689369,0.0009479027000338369,0.00021224445707446193,-0.00021515163681939953,-0.285534593535516,0.35146759097210634,0.00015922624166364585,0.7593248029461392,0.00012012592031851455,-0.00020131420064473105,-0.285767057590931,0.35167797024325864,-9.804039279970311e-06,0.7592608415961877,-37.13875981043989,0.040806857595268115,0.013765631238213585,0.08702163431335037,1.4768180275369038,-0.003556871647535845,-0.08663819773023128,-1.4751334065837567,0.0035777036674558447,0.002131598763415882,-0.01394057442411648,17.122617640259527,-9.072985797509709,0.012999034193837059,38.06151448280581,-0.005461034458627764,-0.014909103057390164,17.122156663529974,-9.066425876509062,0.000755702076577864,38.04885615601688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14,0.19726053572277033,6.8976150622497685e-06,6.958058952660629e-07,-0.2508289374886039,0.10012335985411555,2.8285743821167932e-05,0.2508253083009361,-0.10012746041729217,-2.81530322411065e-05,8.106439294222654e-05,2.0577959104448784e-06,-0.32746109031750037,0.6330606196396473,-5.310808715411308e-05,-0.29660711976582743,-7.733038535118875e-05,-4.148198356403207e-06,-0.327472805379309,0.633083686666418,1.2483898084217105e-05,-0.2966188022816956,0.04942835556011786,7.273409414945573e-05,-2.4043319252565502e-05,0.004509064121120685,-8.083737508907891e-05,-0.00016627139694050613,-0.004483386377130505,6.665989082806577e-05,0.00016526558121873793,-1.3937607485070259e-05,9.184762034982137e-06,-0.02161221744130239,-0.10776611887080531,-1.4347670720535188e-05,-0.14571572078222042,4.61518504479844e-06,2.083124933695649e-05,-0.021594771853818747,-0.10779190539366078,2.0584388050973778e-05,-0.145704964145935,0.2010672203595476,-0.000541613656595441,4.515555102668767e-05,0.04314885996896489,-0.019045521347377026,-0.0014139502875275267,-0.043390342853538044,0.0193704631829687,0.001423226431613911,0.00020607718541043596,-0.00017975983461582246,-0.25883545430070853,0.34807310149585646,0.00015553471774865102,0.7367408108966629,0.00011642540235357046,-0.00016959711505748487,-0.25903654070944526,0.34822889356030373,-8.700317096099752e-06,0.7367026181473193,-37.202213971178274,0.04032328347177454,0.013689911768077804,0.13630314716326014,1.465914652177289,-0.005178971073816039,-0.13596668409333487,-1.464333378481277,0.005201287517495075,0.0018744990640439836,-0.013800890765779396,17.186162184112902,-8.96367202937246,0.01280883539488604,38.14193842189958,-0.005179027581285978,-0.014927923962982852,17.185810787656184,-8.95739128110221,0.001521899809973189,38.129754809126034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15,0.19777492600040747,7.570794638084782e-06,4.598882578430766e-07,-0.2507795319613958,0.10012064692822992,2.6481634823010117e-05,0.2507761354028794,-0.10012485677206559,-2.635805378575773e-05,8.094562458591687e-05,2.1316675473331177e-06,-0.3277030960373435,0.6320177657610888,-5.323601038954357e-05,-0.29799060289255996,-7.727259096050541e-05,-3.956845574539391e-06,-0.32771465675191813,0.6320405905018375,1.2688871933017232e-05,-0.29800218166134024,0.05143902776371334,6.731795758350132e-05,-2.3591763742298627e-05,0.004940552720810334,-0.0002712925885628492,-0.0001804108998157814,-0.004917289805665885,0.0002603645226577528,0.00017949784553487704,-1.18768356309659e-05,7.387163688823913e-06,-0.024200571984309475,-0.10428538785584675,-1.2792323543048678e-05,-0.1383483126732538,5.779439068334145e-06,1.9135278186381644e-05,-0.0241851372609132,-0.10430961645805774,2.049738488001278e-05,-0.1383379379644618,0.23276663387574814,-0.0005608270518010494,-2.8191155336809715e-06,0.06309924532292488,-0.023817539283121525,-0.002082971446270593,-0.06333948945085277,0.024089816777190964,0.0020919332259173307,0.000202278600710315,-0.00014912379289810929,-0.2416213236444662,0.3444448416025807,0.0001545670819496081,0.7214125321197571,0.00011422892390555717,-0.00014115016328020147,-0.2417939717963975,0.3445492056935109,-6.202044801284501e-06,0.7213988854564377,-37.18585809977624,0.03986670954225449,0.013597764834869422,0.2112509257556391,1.4480249447595488,-0.007663274341080398,-0.21096289142091168,-1.4465255882092283,0.00768685783965108,0.0016254064266972698,-0.013670595552507454,17.2124129814811,-8.877162149507502,0.0126225756453147,38.21070941779401,-0.004888818548049906,-0.014948523522682677,17.2121638622166,-8.871156640590105,0.00228836809061519,38.198995683630336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16,0.19831259294143216,8.18789150873969e-06,2.2368870886672224e-07,-0.2507238165096554,0.10011555224841598,2.4469228680225244e-05,0.2507206285558777,-0.1001198441451613,-2.4353882007817225e-05,8.084708408967825e-05,2.1906268049315457e-06,-0.32796926388955105,0.6310093563666906,-5.33484769167791e-05,-0.2993019447660805,-7.720337367743151e-05,-3.7796078090035944e-06,-0.3279806875217069,0.6310319492578262,1.2893225577337232e-05,-0.2993134211524392,0.05376669410247082,6.170968706549083e-05,-2.3619954897635436e-05,0.005571545174039583,-0.0005094679813940644,-0.00020124061427848733,-0.0055506847001744125,0.0005012626904296625,0.00020041717779405036,-9.854049623862749e-06,5.89592575984282e-06,-0.026616785220754138,-0.10084093943982093,-1.1246652723552597e-05,-0.1311341873520562,6.921728307389717e-06,1.772377655357963e-05,-0.026603076978877174,-0.10086412440112263,2.0435364431999935e-05,-0.13112394910989744,0.29011814248211465,-0.0005799797545959495,-5.158610789934848e-05,0.08880601652490805,-0.03043170702656975,-0.0029463224598914317,-0.08904402566046654,0.03066227114032044,0.002954877909735032,0.00020077089172332307,-0.00012198675586816421,-0.23594312889687785,0.34124693467481393,0.0001552779405074034,0.7145621696099624,0.00011328994364134815,-0.00011446072102572202,-0.23609003650756222,0.3413026032110338,-3.622526890012523e-06,0.7145721156221043,-37.070993014105056,0.03942232265512576,0.013479992672250581,0.3168661211899983,1.4216455148089555,-0.01117840609226931,-0.3166296151099393,-1.4202135034500938,0.011203040155109274,0.0013888211600744014,-0.013545635246912052,17.1924989669286,-8.818017086748252,0.012440342186474699,38.26561978748391,-0.00459032518727764,-0.01496399380645189,17.192343975044363,-8.81228563701469,0.00304824971957962,38.25437453821679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17,0.19887927169670508,8.746990403935004e-06,-1.7669450899567005e-08,-0.25065922045626254,0.10010741439789939,2.216219029145123e-05,0.2506562173063099,-0.10011176529114298,-2.2054222438903217e-05,8.076862068261195e-05,2.2373873869431574e-06,-0.3282590260546483,0.6300350716657599,-5.3445415649963884e-05,-0.3005418304226401,-7.712282739999347e-05,-3.6138161155703705e-06,-0.32827032729514644,0.6300574382741361,1.309721696896823e-05,-0.30055320343197595,0.05666787552729197,5.590988951953134e-05,-2.413581597662892e-05,0.006459605339288663,-0.0008137850516597619,-0.00023070383887740164,-0.006441124956779078,0.0008078854018328668,0.00022996595689140067,-7.846340706629517e-06,4.676058201161178e-06,-0.028976216509722916,-0.09742847009307279,-9.693873318478562e-06,-0.12398856565595658,8.054627743803198e-06,1.6579169343322407e-05,-0.028963977343952795,-0.09745109836901229,2.039913916309981e-05,-0.1239782279536764,0.3828558288315662,-0.0006015417411099899,-0.00010197979005033275,0.11487514471988414,-0.03782355554159622,-0.0038270751025217264,-0.11510799422565832,0.03802723527911056,0.0038351251448383583,0.00020144412181366533,-9.720726920292577e-05,-0.24624134389910068,0.34130404791324054,0.00015681425398383908,0.7177807135285548,0.00011323574719313001,-8.793500705195356e-05,-0.2463648078375229,0.3413131386424766,-2.317123460215953e-06,0.7178136376269322,-36.83318800046113,0.03897663092376544,0.013328136316159787,0.455780837209535,1.385666723907562,-0.01581574944407462,-0.45559875415359663,-1.3842890677676098,0.015841179664602762,0.0011691879443985979,-0.013422236390820252,17.114212218539336,-8.791957160856029,0.01226227153496674,38.302557854278,-0.004283759517818921,-0.01496697263030405,17.11414239464965,-8.786501166971563,0.003794405354820974,38.29178309337665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18,0.19948423603486115,9.245935125019318e-06,-2.6922558967088956e-07,-0.2505831368883977,0.10009549419182863,1.947244439242504e-05,0.2505802952573195,-0.10009988371359674,-1.9371050355505374e-05,8.071030168772702e-05,2.2744272420344765e-06,-0.32857341235413545,0.6290949173696205,-5.3526672957750284e-05,-0.3017099380078468,-7.703095754783613e-05,-3.4568179228423417e-06,-0.3285846035493697,0.6291170586043102,1.3300976648253206e-05,-0.30172120434775,0.060496433815607625,4.989447210843144e-05,-2.515561387713225e-05,0.007608356786487505,-0.0011920206070757241,-0.0002689745899026189,-0.007592204899035662,0.0011881577546239725,0.00026831720833978424,-5.831899488492864e-06,3.70398550913192e-06,-0.03143862994871392,-0.09401542961394038,-8.125730778640171e-06,-0.11681075852067102,9.186985215734498e-06,1.569981927280287e-05,-0.03142762542232803,-0.09403796698258753,2.0375967928497648e-05,-0.11680009157740708,0.5358578719175675,-0.0006225179755126042,-0.00015308775473799052,0.11328289821313398,-0.039340337576090484,-0.0038003357416275807,-0.11350722230232702,0.03953264663301609,0.003808045494684109,0.00020373961510244953,-7.525048632572862e-05,-0.28472837475229085,0.359718773215036,0.00016069369769411423,0.7309697334649172,0.00011317821926581928,-6.136183509752868e-05,-0.2848291151213971,0.3596814845616336,-1.9170377072441624e-06,0.7310257381905103,-36.43654213379331,0.03851891417297866,0.013135188692920434,0.6169523244283258,1.3420999238925349,-0.021216297320853443,-0.6168246801637279,-1.3407574652693912,0.021242293994806503,0.0009708547261404717,-0.013296748097145377,16.957669581854137,-8.804856691306897,0.012088895221675146,38.30959969361942,-0.003970005695732047,-0.01494865451470568,16.95767539485928,-8.79968022046205,0.004519081842152976,38.29930170659226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.19,0.20014278616020897,9.682628048552372e-06,-5.360905039160111e-07,-0.2504957250307115,0.10007963995200027,1.6402664919236092e-05,0.2504930224860989,-0.1000840488713872,-1.630707372263912e-05,8.067235665435234e-05,2.3039420484932228e-06,-0.3289162714910978,0.6281907349508027,-5.3591860895767274e-05,-0.302804948619707,-7.692776987375221e-05,-3.3059559136240658e-06,-0.3289273627151051,0.6282126470829406,1.3504544623767459e-05,-0.30281610268970505,0.0658550125347833,4.3669292353305395e-05,-2.6686491424512156e-05,0.008741185768618844,-0.001585423982836629,-0.0003069779473188947,-0.008727277122058933,0.0015834842209541335,0.0003063976632866253,-3.7945033374683685e-06,2.951480645874634e-06,-0.03428591369623683,-0.09041824188179003,-6.518793801699028e-06,-0.10950106118602185,1.0318767408392692e-05,1.5086200921827584e-05,-0.034275916573541995,-0.0904411521369712,2.0356797551425208e-05,-0.10948983419550197,0.7992030075453371,-0.0006433915241418897,-0.00025416044775872226,-0.02747934987260292,-0.006311153474226894,0.0008722714692984412,0.027227052919590822,0.006423430580469347,-0.0008621728808904383,0.00014913051785470088,-0.00013994181781384896,-0.43447527364628513,0.49387257868465895,0.00020099277637086743,0.7316743700712323,5.498150909488686e-05,-0.00011354904551907907,-0.43454838767047477,0.49387318403489644,2.8172594113584637e-05,0.7316940471846465,-35.81403252557611,0.038055334658683035,0.012896701549741187,0.729762218275393,1.3079166876769308,-0.025051203795690546,-0.7296950996848873,-1.3066026547241747,0.025078412510836475,0.0007925690385494958,-0.013174640206629255,16.678554540587005,-8.850792569538342,0.011928901591243444,38.23442264703594,-0.0036568835941358816,-0.0149050951549497,16.67862447800878,-8.845891390575396,0.0052194483077370735,38.22461559517091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2,0.20088125658631134,1.0054981819671236e-05,-8.283714629370049e-07,-0.2504110611080126,0.10006315459682448,1.3420112592976989e-05,0.2504084724201703,-0.1000675716861196,-1.332931437786191e-05,8.064932467276313e-05,2.3194626731705844e-06,-0.3293025781554248,0.6273359397898532,-5.363694955614718e-05,-0.3038267917945601,-7.68190840487588e-05,-3.1664488089576977e-06,-0.32931357671960754,0.6273576228799743,1.371092985869307e-05,-0.3038378316269416,0.07384704261023668,3.7235377111886496e-05,-2.9228095902099378e-05,0.008466392269892814,-0.001648535517578898,-0.0002982552326259103,-0.008455006592863025,0.001647718526758827,0.0002977759344777209,-2.30319815892136e-06,1.5520624677361443e-06,-0.03863066643269968,-0.08547951609494343,-4.508866037990354e-06,-0.10218431748530953,1.086858249934156e-05,1.3950710466636794e-05,-0.03862140045024674,-0.08550242029662224,2.0638523492561055e-05,-0.10217289372365551,0.8245481862760649,-0.0005901576210457504,-0.00030380099617999257,-0.07190743377289532,0.005277827455448275,0.0023563418293902627,0.07177484518369992,-0.005344461767667841,-0.0023496539402408922,0.00027579476456196517,-9.840922080073256e-05,-0.43687221152032407,0.5171331484921211,0.00016838513360539764,0.6727820585392692,0.00018791865397815855,-7.338960748626278e-05,-0.4370359216812574,0.5171060625031032,4.7941949787855265e-06,0.6728528354296941,-35.38718522833134,0.038486676584600324,0.01235892875035499,0.6704521803264352,1.3222653241484401,-0.023157180457403267,-0.6705591576556349,-1.3212452252015063,0.023194014279396533,0.00014903431670519086,-0.012279543078221702,16.28658302616151,-9.654154621686338,0.011682940299520187,36.89027314244923,-0.003866070014111306,-0.013957054367634688,16.28431972069631,-9.645401140105717,0.00574942088891927,36.88474424688886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.21,0.20170218183104133,1.0368319828685526e-05,-1.1510325215759979e-06,-0.2503335879286909,0.10004719702439424,1.0673194449656912e-05,0.25033109983876,-0.10005162894702878,-1.058652042710879e-05,8.065387216763011e-05,2.3251423757678727e-06,-0.32973257204090384,0.626532857943753,-5.366519970316654e-05,-0.3047813567635593,-7.669160635836756e-05,-3.034280665039956e-06,-0.32974349431627814,0.6265543092832584,1.3917794513116558e-05,-0.3047922752806352,0.08209252447299734,3.133380090142899e-05,-3.2266105863899304e-05,0.007747317932163861,-0.0015957572430244152,-0.0002746918143320077,-0.007737258141026026,0.0015942739090821485,0.000274279395075312,4.5474948669829206e-07,5.679702597288188e-07,-0.042999388547902924,-0.08030818461002222,-2.8250147019363775e-06,-0.09545649689991684,1.2747769039123146e-05,1.3216814391774167e-05,-0.042991759667059315,-0.0803313596715912,2.068646544234891e-05,-0.09544436536935857,0.482975792573793,-0.0007034462430090538,-0.0003097314644702198,0.10975741058595001,-0.03653200178143056,-0.0036883894705026232,-0.11000199665206212,0.03653634121425106,0.003697502706405731,0.00019653770328886822,3.0659120568543585e-05,-0.1599248088526224,0.30098124350001854,8.788951188876126e-05,0.5544566411817868,0.00012771787726251205,3.0385417545630844e-05,-0.15999147234248312,0.30086281435421824,-3.720627267966847e-05,0.5545578177179777,-35.32289850050577,0.03800040111345866,0.01208729456134607,0.4368013972558503,1.3888815187496448,-0.015440152421040155,-0.43697395360504604,-1.3880628741588157,0.015481321641694239,8.873806586951845e-05,-0.012343832293769858,15.804158807764628,-11.444860592968304,0.011588130634942849,33.93293496650977,-0.0035603575040708316,-0.013808141908584076,15.802020590508977,-11.436497806066308,0.006332140931951902,33.92760820469623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22,0.20257140465502868,1.0611313213398911e-05,-1.504666726662013e-06,-0.2502451390083107,0.10002758625178586,7.557437359286572e-06,0.2502427270576845,-0.10003203257381653,-7.473976205715097e-06,8.067807343282598e-05,2.333887990422015e-06,-0.3301785584072681,0.6257598742220027,-5.368466089899703e-05,-0.3056804760684403,-7.655135688025008e-05,-2.8990739793676513e-06,-0.33018941106018296,0.6257810819679779,1.412093854027208e-05,-0.30569126315255696,0.08692228239873527,2.4299338471338453e-05,-3.5363420508601505e-05,0.00884489203802336,-0.0019610772608387207,-0.00031157570903703397,-0.008837278107546647,0.001959637321224659,0.0003112544221393693,2.4201265195869744e-06,8.745614654142547e-07,-0.04459863663642915,-0.07729837217502203,-1.946119583048765e-06,-0.08991193048809897,1.4024947811748267e-05,1.3520668567230475e-05,-0.04459167439048414,-0.07732273152804903,2.0314402715552226e-05,-0.0898987871921788,0.31939297996860105,-0.0007972688728198896,-0.00031876397295105274,0.09889459589335636,-0.030535992703309894,-0.003302104697147753,-0.09917621324093762,0.030436726604542025,0.003312074645754677,0.00017439468588520413,6.762053138942292e-05,-0.0534353017787339,0.2574745391501665,5.8475183323025703e-05,0.42821678096788673,0.00012141911324192733,5.4548499658579885e-05,-0.05347896597697854,0.2573308787056021,-4.024200430308156e-05,0.4283275531624895,-34.95962750656757,0.03746715703141113,0.011724748557162544,0.171798602305558,1.4593816823061385,-0.00673055485390888,-0.17199544869635694,-1.4588275713715766,0.006775885041402844,7.137888437011172e-05,-0.012382747291119725,15.203090186500813,-13.112873421039975,0.011494740526639685,31.134503174963168,-0.0032317590228906406,-0.013626141220151817,15.201064226810775,-13.104930928742537,0.006877041877716259,31.129403942613063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23,0.2034725667770129,1.0774579710830306e-05,-1.8901773290431334e-06,-0.2501468006283411,0.10000492187990714,4.111469799201457e-06,0.25014443665528496,-0.10000939252794383,-4.030224519745937e-06,8.071971416661037e-05,2.3493956582151e-06,-0.3306298883038103,0.6250126379541675,-5.3698274576495214e-05,-0.3065367736952245,-7.63989654908084e-05,-2.7584124437294886e-06,-0.3306406757006855,0.6250335877405679,1.4320058366997294e-05,-0.3065474182691625,0.09011621219842128,1.6326649743139557e-05,-3.855106023811203e-05,0.009833837996956925,-0.0022664371878718197,-0.0003445967560085115,-0.009829040239956024,0.0022640045872700794,0.0003443751685969161,4.164073378439016e-06,1.5507667793084838e-06,-0.04513298965421649,-0.07472362678352036,-1.3613677498185078e-06,-0.0856297626784201,1.523913894416754e-05,1.4066153563816274e-05,-0.04512646405025393,-0.074749422740993,1.991198267252141e-05,-0.0856155116605539,0.24392764080355178,-0.0009043341594344168,-0.0003479898834083395,0.06278971301579911,-0.01966403652016846,-0.0020946210325078693,-0.0630820507007892,0.019452378856585583,0.0021051858247405717,0.00015903031795971856,0.00010975496772402948,0.01342367363722019,0.23681190419824816,2.6667152212667133e-05,0.3229193488123201,0.00011889738811987627,8.812411570602308e-05,0.013400836455218723,0.23663809279014458,-5.126876658323454e-05,0.3230440769261804,-34.41457178173792,0.03682648174265771,0.01127881190303691,-0.03477800139560631,1.5125373432030327,1.5151678201363913e-05,0.03454250841992421,-1.512298773505935,3.440321639123962e-05,8.528104073188596e-05,-0.012377652766343795,14.544424934600938,-14.710855755583806,0.011379247900748322,28.497235865511975,-0.0028910768198636594,-0.013397542379977452,14.542500696872072,-14.703353258728498,0.0073644192844382166,28.49238318127131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
